,X2,Y2,Z2
2039,-0.070313,-1.066406,-0.027344
2040,-0.066406,-1.056641,-0.035156
2041,-0.064453,-1.042969,-0.033203
2042,-0.078125,-1.048828,-0.033203
2043,-0.083984,-1.054688,-0.037109
2044,-0.089844,-1.058594,-0.03125
2045,-0.072266,-1.048828,-0.041016
2046,-0.058594,-1.041016,-0.042969
2047,-0.078125,-1.050781,-0.017578
2048,-0.089844,-1.044922,-0.017578
2049,-0.083984,-1.035156,-0.033203
2050,-0.037109,-1.058594,-0.042969
2051,0.009766,-1.064453,-0.052734
2052,-0.015625,-1.021484,-0.042969
2053,-0.072266,-1.037109,-0.025391
2054,-0.076172,-1.070313,-0.037109
2055,-0.091797,-1.056641,-0.042969
2056,-0.126953,-1.050781,0.0
2057,-0.111328,-1.066406,0.011719
2058,-0.109375,-1.064453,-0.027344
2059,-0.121094,-1.023438,-0.074219
2060,-0.125,-0.998047,-0.080078
2061,-0.101563,-1.033203,-0.058594
2062,-0.0625,-1.095703,-0.0625
2063,-0.050781,-1.117188,-0.0625
2064,-0.056641,-1.113281,-0.052734
2065,-0.052734,-1.056641,-0.019531
2066,-0.050781,-1.003906,-0.001953
2067,-0.0625,-1.017578,-0.021484
2068,-0.066406,-1.03125,-0.027344
2069,-0.064453,-1.027344,-0.033203
2070,-0.064453,-1.021484,-0.039063
2071,-0.066406,-1.017578,-0.042969
2072,-0.070313,-1.027344,-0.050781
2073,-0.078125,-1.029297,-0.048828
2074,-0.082031,-1.023438,-0.039063
2075,-0.078125,-1.023438,-0.025391
2076,-0.072266,-1.023438,-0.03125
2077,-0.076172,-1.023438,-0.039063
2078,-0.072266,-0.996094,-0.041016
2079,-0.058594,-0.990234,-0.050781
2080,-0.052734,-1.025391,-0.054688
2081,-0.060547,-1.037109,-0.042969
2082,-0.074219,-1.037109,-0.029297
2083,-0.076172,-1.033203,-0.035156
2084,-0.082031,-1.021484,-0.041016
2085,-0.09375,-1.027344,-0.03125
2086,-0.087891,-1.058594,-0.035156
2087,-0.097656,-1.074219,-0.013672
2088,-0.107422,-1.060547,0.007813
2089,-0.095703,-1.042969,-0.001953
2090,-0.085938,-1.037109,-0.011719
2091,-0.087891,-1.042969,-0.023438
2092,-0.070313,-1.033203,-0.041016
2093,-0.058594,-1.025391,-0.035156
2094,-0.048828,-0.992188,-0.027344
2095,-0.044922,-0.943359,-0.039063
2096,-0.066406,-0.951172,-0.027344
2097,-0.078125,-0.996094,-0.023438
2098,-0.091797,-1.027344,-0.03125
2099,-0.105469,-1.029297,-0.025391
2100,-0.080078,-0.982422,-0.027344
2101,-0.044922,-0.960938,-0.029297
2102,-0.03125,-1.011719,-0.039063
2103,-0.044922,-0.982422,-0.044922
2104,-0.056641,-0.960938,-0.033203
2105,-0.058594,-1.029297,-0.037109
2106,-0.056641,-1.021484,-0.042969
2107,-0.0625,-1.011719,-0.039063
2108,-0.082031,-1.001953,-0.023438
2109,-0.039063,-0.998047,-0.021484
2110,-0.041016,-1.056641,-0.050781
2111,-0.068359,-1.041016,-0.054688
2112,-0.068359,-0.988281,-0.044922
2113,-0.09375,-1.017578,-0.060547
2114,-0.083984,-1.039063,-0.099609
2115,-0.046875,-1.023438,-0.109375
2116,-0.046875,-1.03125,-0.083984
2117,-0.064453,-1.023438,-0.066406
2118,-0.068359,-1.021484,-0.052734
2119,-0.064453,-1.039063,-0.042969
2120,-0.0625,-1.056641,-0.039063
2121,-0.066406,-1.056641,-0.041016
2122,-0.076172,-1.046875,-0.035156
2123,-0.082031,-1.041016,-0.041016
2124,-0.087891,-1.027344,-0.052734
2125,-0.095703,-1.015625,-0.052734
2126,-0.097656,-1.009766,-0.037109
2127,-0.101563,-1.027344,-0.025391
2128,-0.097656,-1.041016,-0.025391
2129,-0.099609,-1.03125,-0.033203
2130,-0.101563,-1.035156,-0.041016
2131,-0.089844,-1.039063,-0.042969
2132,-0.085938,-1.037109,-0.037109
2133,-0.085938,-1.042969,-0.042969
2134,-0.080078,-1.046875,-0.056641
2135,-0.078125,-1.048828,-0.052734
2136,-0.080078,-1.044922,-0.048828
2137,-0.083984,-1.037109,-0.044922
2138,-0.087891,-1.046875,-0.039063
2139,-0.099609,-1.046875,-0.03125
2140,-0.097656,-1.039063,-0.033203
2141,-0.09375,-1.039063,-0.029297
2142,-0.091797,-1.041016,-0.029297
2143,-0.082031,-1.042969,-0.035156
2144,-0.080078,-1.039063,-0.041016
2145,-0.076172,-1.037109,-0.042969
2146,-0.066406,-1.029297,-0.035156
2147,-0.068359,-1.023438,-0.039063
2148,-0.068359,-1.025391,-0.037109
2149,-0.070313,-1.021484,-0.035156
2150,-0.083984,-1.037109,-0.046875
2151,-0.083984,-1.039063,-0.054688
2152,-0.080078,-1.046875,-0.064453
2153,-0.115234,-1.056641,-0.070313
2154,-0.125,-1.035156,-0.072266
2155,-0.087891,-1.019531,-0.060547
2156,-0.076172,-0.994141,-0.009766
2157,-0.080078,-0.957031,0.005859
2158,-0.074219,-0.964844,-0.009766
2159,-0.072266,-0.972656,-0.019531
2160,-0.083984,-0.947266,-0.017578
2161,-0.099609,-0.9375,0.011719
2162,-0.068359,-0.945313,0.021484
2163,-0.033203,-0.974609,0.027344
2164,-0.039063,-0.943359,0.042969
2165,-0.087891,-0.919922,0.013672
2166,-0.123047,-0.966797,-0.023438
2167,-0.111328,-1.007813,-0.041016
2168,-0.097656,-1.005859,-0.039063
2169,-0.089844,-1.009766,-0.029297
2170,-0.09375,-1.042969,-0.03125
2171,-0.09375,-1.041016,-0.037109
2172,-0.097656,-1.023438,-0.025391
2173,-0.111328,-1.027344,-0.015625
2174,-0.103516,-1.025391,-0.023438
2175,-0.089844,-1.013672,-0.035156
2176,-0.085938,-1.015625,-0.039063
2177,-0.082031,-1.041016,-0.037109
2178,-0.083984,-1.056641,-0.037109
2179,-0.087891,-1.050781,-0.048828
2180,-0.09375,-1.033203,-0.050781
2181,-0.099609,-1.021484,-0.044922
2182,-0.099609,-1.03125,-0.044922
2183,-0.087891,-1.03125,-0.050781
2184,-0.078125,-1.021484,-0.044922
2185,-0.080078,-1.017578,-0.025391
2186,-0.085938,-1.03125,-0.029297
2187,-0.089844,-1.037109,-0.042969
2188,-0.087891,-1.037109,-0.046875
2189,-0.080078,-1.048828,-0.052734
2190,-0.074219,-1.037109,-0.052734
2191,-0.078125,-1.021484,-0.042969
2192,-0.076172,-1.033203,-0.042969
2193,-0.072266,-1.03125,-0.044922
2194,-0.072266,-1.025391,-0.041016
2195,-0.074219,-1.027344,-0.041016
2196,-0.09375,-1.041016,-0.048828
2197,-0.105469,-1.058594,-0.050781
2198,-0.099609,-1.056641,-0.035156
2199,-0.099609,-1.052734,-0.027344
2200,-0.056641,-1.035156,-0.003906
2201,-0.015625,-1.029297,0.007813
2202,-0.039063,-1.058594,-0.005859
2203,-0.085938,-1.070313,0.0
2204,-0.085938,-1.052734,0.007813
2205,-0.058594,-1.001953,0.005859
2206,-0.058594,-0.972656,-0.013672
2207,-0.080078,-1.035156,-0.029297
2208,-0.072266,-1.033203,-0.025391
2209,-0.027344,-1.021484,-0.03125
2210,0.003906,-1.042969,-0.023438
2211,0.001953,-0.986328,0.023438
2212,-0.023438,-0.980469,0.029297
2213,-0.074219,-0.992188,0.025391
2214,-0.080078,-0.992188,-0.001953
2215,-0.0625,-1.011719,-0.037109
2216,-0.09375,-1.027344,-0.03125
2217,-0.095703,-1.037109,-0.044922
2218,-0.082031,-1.035156,-0.044922
2219,-0.087891,-1.035156,-0.03125
2220,-0.097656,-1.037109,-0.023438
2221,-0.097656,-1.042969,-0.027344
2222,-0.097656,-1.042969,-0.033203
2223,-0.097656,-1.039063,-0.044922
2224,-0.095703,-1.027344,-0.041016
2225,-0.09375,-1.023438,-0.027344
2226,-0.095703,-1.019531,-0.035156
2227,-0.099609,-1.03125,-0.048828
2228,-0.103516,-1.064453,-0.068359
2229,-0.095703,-1.060547,-0.072266
2230,-0.087891,-1.056641,-0.0625
2231,-0.089844,-1.060547,-0.060547
2232,-0.09375,-1.042969,-0.050781
2233,-0.089844,-1.029297,-0.042969
2234,-0.080078,-1.023438,-0.039063
2235,-0.080078,-1.021484,-0.037109
2236,-0.085938,-1.03125,-0.042969
2237,-0.083984,-1.025391,-0.050781
2238,-0.091797,-1.019531,-0.039063
2239,-0.101563,-1.017578,-0.011719
2240,-0.097656,-1.009766,-0.013672
2241,-0.076172,-1.021484,-0.035156
2242,-0.076172,-1.035156,-0.035156
2243,-0.101563,-1.037109,-0.03125
2244,-0.101563,-1.023438,-0.029297
2245,-0.091797,-1.025391,-0.027344
2246,-0.087891,-1.03125,-0.019531
2247,-0.083984,-1.054688,-0.035156
2248,-0.076172,-1.0625,-0.056641
2249,-0.078125,-1.039063,-0.054688
2250,-0.085938,-1.041016,-0.041016
2251,-0.078125,-1.029297,-0.041016
2252,-0.054688,-0.992188,-0.037109
2253,-0.042969,-1.021484,-0.013672
2254,-0.035156,-1.058594,-0.019531
2255,-0.033203,-1.048828,-0.023438
2256,-0.039063,-1.019531,-0.033203
2257,-0.064453,-0.986328,-0.03125
2258,-0.09375,-0.994141,0.001953
2259,-0.070313,-0.996094,-0.001953
2260,-0.046875,-1.005859,-0.03125
2261,-0.050781,-1.029297,-0.039063
2262,-0.042969,-1.003906,-0.027344
2263,-0.056641,-0.988281,-0.027344
2264,-0.076172,-0.980469,-0.037109
2265,-0.068359,-0.966797,-0.048828
2266,-0.056641,-0.994141,-0.046875
2267,-0.070313,-1.007813,-0.039063
2268,-0.087891,-1.017578,-0.037109
2269,-0.087891,-1.033203,-0.050781
2270,-0.083984,-1.046875,-0.050781
2271,-0.083984,-1.052734,-0.041016
2272,-0.085938,-1.054688,-0.044922
2273,-0.095703,-1.044922,-0.041016
2274,-0.09375,-1.035156,-0.042969
2275,-0.09375,-1.029297,-0.035156
2276,-0.09375,-1.042969,-0.048828
2277,-0.085938,-1.048828,-0.052734
2278,-0.083984,-1.033203,-0.03125
2279,-0.083984,-1.015625,-0.023438
2280,-0.089844,-1.007813,-0.029297
2281,-0.089844,-1.015625,-0.033203
2282,-0.082031,-1.03125,-0.029297
2283,-0.074219,-1.039063,-0.025391
2284,-0.076172,-1.041016,-0.029297
2285,-0.076172,-1.037109,-0.039063
2286,-0.0625,-1.041016,-0.048828
2287,-0.076172,-1.046875,-0.050781
2288,-0.09375,-1.042969,-0.048828
2289,-0.082031,-1.046875,-0.048828
2290,-0.066406,-1.033203,-0.039063
2291,-0.060547,-1.023438,-0.033203
2292,-0.068359,-1.029297,-0.044922
2293,-0.078125,-1.039063,-0.042969
2294,-0.089844,-1.048828,-0.039063
2295,-0.095703,-1.03125,-0.027344
2296,-0.080078,-1.001953,-0.021484
2297,-0.072266,-1.005859,-0.039063
2298,-0.082031,-1.027344,-0.035156
2299,-0.080078,-1.033203,-0.025391
2300,-0.066406,-1.03125,-0.017578
2301,-0.072266,-1.013672,-0.017578
2302,-0.087891,-1.007813,-0.003906
2303,-0.097656,-0.990234,0.003906
2304,-0.125,-0.931641,-0.011719
2305,-0.140625,-0.921875,-0.001953
2306,-0.128906,-0.960938,0.009766
2307,-0.130859,-1.001953,-0.005859
2308,-0.140625,-1.011719,-0.029297
2309,-0.109375,-0.976563,-0.056641
2310,-0.052734,-0.943359,-0.037109
2311,0.001953,-0.958984,-0.009766
2312,0.011719,-0.990234,-0.058594
2313,-0.015625,-0.972656,-0.076172
2314,-0.035156,-0.982422,-0.046875
2315,-0.048828,-1.0,-0.029297
2316,-0.066406,-1.005859,-0.033203
2317,-0.076172,-1.017578,-0.042969
2318,-0.078125,-1.021484,-0.046875
2319,-0.082031,-1.029297,-0.041016
2320,-0.076172,-1.027344,-0.039063
2321,-0.074219,-1.023438,-0.042969
2322,-0.076172,-1.035156,-0.039063
2323,-0.082031,-1.050781,-0.039063
2324,-0.087891,-1.039063,-0.033203
2325,-0.097656,-1.03125,-0.025391
2326,-0.101563,-1.039063,-0.035156
2327,-0.089844,-1.041016,-0.044922
2328,-0.085938,-1.033203,-0.041016
2329,-0.09375,-1.029297,-0.044922
2330,-0.095703,-1.021484,-0.050781
2331,-0.097656,-1.009766,-0.042969
2332,-0.099609,-1.019531,-0.041016
2333,-0.099609,-1.033203,-0.044922
2334,-0.085938,-1.039063,-0.041016
2335,-0.068359,-1.033203,-0.037109
2336,-0.072266,-1.039063,-0.039063
2337,-0.078125,-1.037109,-0.044922
2338,-0.085938,-1.021484,-0.052734
2339,-0.101563,-1.025391,-0.060547
2340,-0.097656,-1.03125,-0.048828
2341,-0.083984,-1.035156,-0.037109
2342,-0.087891,-1.056641,-0.044922
2343,-0.091797,-1.066406,-0.048828
2344,-0.083984,-1.052734,-0.046875
2345,-0.082031,-1.035156,-0.041016
2346,-0.097656,-1.027344,-0.035156
2347,-0.091797,-1.033203,-0.03125
2348,-0.078125,-1.029297,-0.023438
2349,-0.085938,-1.021484,-0.035156
2350,-0.070313,-1.019531,-0.037109
2351,-0.083984,-0.986328,-0.009766
2352,-0.107422,-0.974609,0.025391
2353,-0.117188,-1.009766,0.027344
2354,-0.105469,-1.033203,-0.005859
2355,-0.0625,-1.005859,-0.033203
2356,-0.060547,-0.984375,-0.033203
2357,-0.041016,-1.003906,-0.046875
2358,-0.039063,-0.994141,-0.039063
2359,-0.074219,-0.986328,0.009766
2360,-0.09375,-1.005859,-0.013672
2361,-0.115234,-0.998047,-0.064453
2362,-0.126953,-1.011719,-0.082031
2363,-0.121094,-1.056641,-0.066406
2364,-0.115234,-1.058594,-0.033203
2365,-0.113281,-1.035156,-0.023438
2366,-0.087891,-1.033203,-0.033203
2367,-0.078125,-1.033203,-0.035156
2368,-0.083984,-1.033203,-0.03125
2369,-0.076172,-1.029297,-0.033203
2370,-0.064453,-1.03125,-0.042969
2371,-0.068359,-1.041016,-0.044922
2372,-0.068359,-1.041016,-0.039063
2373,-0.074219,-1.046875,-0.041016
2374,-0.087891,-1.052734,-0.042969
2375,-0.082031,-1.050781,-0.039063
2376,-0.080078,-1.046875,-0.023438
2377,-0.085938,-1.048828,-0.025391
2378,-0.080078,-1.046875,-0.033203
2379,-0.078125,-1.044922,-0.027344
2380,-0.087891,-1.027344,-0.021484
2381,-0.087891,-1.025391,-0.021484
2382,-0.082031,-1.039063,-0.027344
2383,-0.083984,-1.035156,-0.029297
2384,-0.085938,-1.029297,-0.03125
2385,-0.085938,-1.025391,-0.035156
2386,-0.085938,-1.019531,-0.037109
2387,-0.087891,-1.021484,-0.029297
2388,-0.082031,-1.033203,-0.019531
2389,-0.083984,-1.027344,-0.015625
2390,-0.083984,-1.025391,-0.025391
2391,-0.076172,-1.039063,-0.037109
2392,-0.082031,-1.048828,-0.037109
2393,-0.085938,-1.056641,-0.041016
2394,-0.091797,-1.0625,-0.044922
2395,-0.091797,-1.066406,-0.056641
2396,-0.082031,-1.064453,-0.056641
2397,-0.076172,-1.042969,-0.048828
2398,-0.080078,-1.03125,-0.044922
2399,-0.089844,-1.035156,-0.044922
2400,-0.087891,-1.070313,-0.027344
2401,-0.068359,-1.107422,-0.025391
2402,-0.068359,-1.107422,-0.050781
2403,-0.068359,-1.085938,-0.035156
2404,-0.066406,-1.033203,-0.005859
2405,-0.076172,-1.003906,0.019531
2406,-0.0625,-1.03125,-0.003906
2407,-0.082031,-1.070313,-0.041016
2408,-0.105469,-1.054688,-0.03125
2409,-0.117188,-1.007813,-0.039063
2410,-0.103516,-1.007813,-0.076172
2411,-0.091797,-1.007813,-0.056641
2412,-0.109375,-1.009766,-0.005859
2413,-0.083984,-1.048828,-0.009766
2414,-0.080078,-1.013672,-0.001953
2415,-0.09375,-0.972656,0.019531
2416,-0.087891,-1.0,0.009766
2417,-0.080078,-1.007813,-0.001953
2418,-0.083984,-1.013672,-0.021484
2419,-0.09375,-1.019531,-0.041016
2420,-0.089844,-1.027344,-0.037109
2421,-0.083984,-1.041016,-0.029297
2422,-0.087891,-1.048828,-0.03125
2423,-0.087891,-1.050781,-0.037109
2424,-0.087891,-1.041016,-0.041016
2425,-0.085938,-1.039063,-0.041016
2426,-0.087891,-1.048828,-0.037109
2427,-0.089844,-1.037109,-0.03125
2428,-0.091797,-1.037109,-0.037109
2429,-0.09375,-1.054688,-0.044922
2430,-0.085938,-1.050781,-0.042969
2431,-0.083984,-1.041016,-0.037109
2432,-0.076172,-1.025391,-0.033203
2433,-0.072266,-1.013672,-0.035156
2434,-0.080078,-1.03125,-0.039063
2435,-0.080078,-1.041016,-0.046875
2436,-0.083984,-1.037109,-0.054688
2437,-0.091797,-1.041016,-0.058594
2438,-0.085938,-1.039063,-0.054688
2439,-0.078125,-1.035156,-0.056641
2440,-0.083984,-1.042969,-0.050781
2441,-0.087891,-1.037109,-0.041016
2442,-0.080078,-1.044922,-0.041016
2443,-0.076172,-1.039063,-0.03125
2444,-0.082031,-1.021484,-0.023438
2445,-0.080078,-1.019531,-0.03125
2446,-0.076172,-1.019531,-0.027344
2447,-0.070313,-1.021484,-0.023438
2448,-0.070313,-1.015625,-0.027344
2449,-0.072266,-1.023438,-0.027344
2450,-0.085938,-1.005859,-0.03125
2451,-0.099609,-0.994141,-0.039063
2452,-0.117188,-1.023438,-0.039063
2453,-0.107422,-1.048828,-0.044922
2454,-0.054688,-1.070313,-0.052734
2455,-0.060547,-1.087891,-0.064453
2456,-0.097656,-1.076172,-0.070313
2457,-0.115234,-1.041016,-0.052734
2458,-0.091797,-1.007813,-0.023438
2459,-0.068359,-1.003906,0.013672
2460,-0.074219,-0.994141,0.033203
2461,-0.052734,-0.994141,0.015625
2462,-0.044922,-1.0,-0.025391
2463,-0.060547,-0.960938,-0.015625
2464,-0.074219,-0.933594,0.042969
2465,-0.0625,-0.953125,0.042969
2466,-0.056641,-0.996094,-0.005859
2467,-0.076172,-1.037109,-0.029297
2468,-0.080078,-1.044922,-0.03125
2469,-0.080078,-1.023438,-0.027344
2470,-0.083984,-1.019531,-0.027344
2471,-0.080078,-1.035156,-0.027344
2472,-0.070313,-1.048828,-0.023438
2473,-0.070313,-1.042969,-0.029297
2474,-0.074219,-1.025391,-0.039063
2475,-0.082031,-1.009766,-0.03125
2476,-0.083984,-1.003906,-0.029297
2477,-0.078125,-1.011719,-0.037109
2478,-0.080078,-1.015625,-0.042969
2479,-0.083984,-1.025391,-0.048828
2480,-0.091797,-1.035156,-0.050781
2481,-0.095703,-1.039063,-0.052734
2482,-0.085938,-1.035156,-0.060547
2483,-0.082031,-1.029297,-0.050781
2484,-0.085938,-1.017578,-0.039063
2485,-0.080078,-1.0,-0.029297
2486,-0.074219,-0.996094,-0.027344
2487,-0.085938,-1.005859,-0.027344
2488,-0.09375,-1.015625,-0.013672
2489,-0.082031,-1.033203,-0.017578
2490,-0.078125,-1.042969,-0.035156
2491,-0.078125,-1.037109,-0.037109
2492,-0.083984,-1.037109,-0.042969
2493,-0.089844,-1.042969,-0.033203
2494,-0.087891,-1.048828,-0.015625
2495,-0.078125,-1.054688,-0.021484
2496,-0.078125,-1.048828,-0.029297
2497,-0.074219,-1.041016,-0.033203
2498,-0.064453,-1.035156,-0.042969
2499,-0.070313,-1.029297,-0.037109
2500,-0.083984,-1.035156,-0.029297
2501,-0.095703,-1.021484,-0.007813
2502,-0.103516,-0.980469,0.011719
2503,-0.072266,-0.953125,0.003906
2504,-0.052734,-0.947266,-0.042969
2505,-0.089844,-0.953125,-0.046875
2506,-0.134766,-1.017578,-0.019531
2507,-0.148438,-1.085938,-0.050781
2508,-0.126953,-1.072266,-0.050781
2509,-0.128906,-1.037109,-0.023438
2510,-0.121094,-0.994141,-0.017578
2511,-0.130859,-0.974609,-0.021484
2512,-0.125,-0.957031,-0.033203
2513,-0.074219,-0.929688,-0.015625
2514,-0.058594,-0.949219,0.007813
2515,-0.052734,-0.96875,0.015625
2516,-0.056641,-1.0,0.017578
2517,-0.064453,-1.027344,-0.005859
2518,-0.074219,-1.03125,-0.03125
2519,-0.085938,-1.044922,-0.042969
2520,-0.080078,-1.048828,-0.033203
2521,-0.072266,-1.050781,-0.023438
2522,-0.076172,-1.068359,-0.023438
2523,-0.076172,-1.068359,-0.033203
2524,-0.074219,-1.060547,-0.037109
2525,-0.082031,-1.060547,-0.042969
2526,-0.089844,-1.054688,-0.052734
2527,-0.089844,-1.041016,-0.048828
2528,-0.082031,-1.029297,-0.039063
2529,-0.085938,-1.03125,-0.035156
2530,-0.095703,-1.029297,-0.023438
2531,-0.089844,-1.041016,-0.021484
2532,-0.082031,-1.037109,-0.021484
2533,-0.083984,-1.03125,-0.027344
2534,-0.087891,-1.052734,-0.021484
2535,-0.087891,-1.060547,-0.017578
2536,-0.089844,-1.044922,-0.035156
2537,-0.09375,-1.029297,-0.039063
2538,-0.09375,-1.025391,-0.035156
2539,-0.091797,-1.023438,-0.039063
2540,-0.09375,-1.029297,-0.039063
2541,-0.097656,-1.037109,-0.029297
2542,-0.09375,-1.029297,-0.03125
2543,-0.087891,-1.015625,-0.03125
2544,-0.087891,-1.015625,-0.027344
2545,-0.083984,-1.021484,-0.037109
2546,-0.072266,-1.013672,-0.042969
2547,-0.070313,-1.023438,-0.048828
2548,-0.072266,-1.042969,-0.044922
2549,-0.066406,-1.039063,-0.035156
2550,-0.074219,-1.042969,-0.033203
2551,-0.078125,-1.033203,-0.033203
2552,-0.035156,-0.980469,-0.044922
2553,0.003906,-0.951172,-0.027344
2554,-0.015625,-0.982422,0.0
2555,-0.060547,-0.998047,-0.017578
2556,-0.058594,-0.974609,-0.046875
2557,-0.050781,-0.988281,-0.033203
2558,-0.027344,-1.037109,-0.025391
2559,-0.03125,-1.041016,-0.027344
2560,-0.052734,-1.005859,0.003906
2561,-0.054688,-1.021484,-0.011719
2562,-0.054688,-1.03125,-0.029297
2563,-0.03125,-0.996094,-0.056641
2564,-0.015625,-0.990234,-0.074219
2565,-0.035156,-1.001953,-0.046875
2566,-0.068359,-1.009766,-0.039063
2567,-0.078125,-1.009766,-0.03125
2568,-0.074219,-1.013672,-0.021484
2569,-0.064453,-1.009766,-0.017578
2570,-0.066406,-1.0,-0.021484
2571,-0.070313,-1.007813,-0.023438
2572,-0.078125,-1.021484,-0.029297
2573,-0.091797,-1.035156,-0.042969
2574,-0.089844,-1.03125,-0.039063
2575,-0.082031,-1.027344,-0.029297
2576,-0.082031,-1.037109,-0.025391
2577,-0.082031,-1.037109,-0.029297
2578,-0.076172,-1.048828,-0.029297
2579,-0.082031,-1.054688,-0.029297
2580,-0.083984,-1.048828,-0.039063
2581,-0.083984,-1.035156,-0.035156
2582,-0.085938,-1.03125,-0.03125
2583,-0.085938,-1.03125,-0.035156
2584,-0.091797,-1.025391,-0.037109
2585,-0.095703,-1.029297,-0.027344
2586,-0.091797,-1.033203,-0.025391
2587,-0.09375,-1.029297,-0.037109
2588,-0.087891,-1.021484,-0.048828
2589,-0.078125,-1.021484,-0.050781
2590,-0.076172,-1.025391,-0.041016
2591,-0.078125,-1.035156,-0.035156
2592,-0.080078,-1.041016,-0.037109
2593,-0.068359,-1.033203,-0.033203
2594,-0.068359,-1.042969,-0.03125
2595,-0.076172,-1.048828,-0.035156
2596,-0.078125,-1.041016,-0.041016
2597,-0.078125,-1.035156,-0.041016
2598,-0.076172,-1.037109,-0.027344
2599,-0.078125,-1.039063,-0.035156
2600,-0.070313,-1.013672,-0.044922
2601,-0.048828,-0.96875,-0.044922
2602,-0.03125,-0.972656,-0.056641
2603,-0.021484,-1.015625,-0.076172
2604,-0.056641,-1.023438,-0.078125
2605,-0.117188,-1.025391,-0.066406
2606,-0.130859,-1.007813,-0.052734
2607,-0.097656,-1.011719,-0.056641
2608,-0.078125,-1.037109,-0.052734
2609,-0.066406,-1.070313,-0.033203
2610,-0.023438,-1.128906,-0.042969
2611,-0.029297,-1.09375,-0.023438
2612,-0.070313,-1.058594,0.003906
2613,-0.087891,-1.046875,-0.023438
2614,-0.09375,-1.041016,-0.058594
2615,-0.078125,-1.091797,-0.068359
2616,-0.078125,-1.089844,-0.054688
2617,-0.082031,-1.056641,-0.041016
2618,-0.085938,-1.044922,-0.035156
2619,-0.087891,-1.050781,-0.039063
2620,-0.083984,-1.050781,-0.042969
2621,-0.080078,-1.03125,-0.039063
2622,-0.082031,-1.009766,-0.035156
2623,-0.085938,-1.005859,-0.037109
2624,-0.085938,-1.013672,-0.033203
2625,-0.083984,-1.027344,-0.023438
2626,-0.082031,-1.037109,-0.017578
2627,-0.080078,-1.042969,-0.023438
2628,-0.082031,-1.037109,-0.033203
2629,-0.082031,-1.035156,-0.027344
2630,-0.089844,-1.033203,-0.029297
2631,-0.087891,-1.037109,-0.033203
2632,-0.074219,-1.060547,-0.037109
2633,-0.072266,-1.068359,-0.044922
2634,-0.076172,-1.058594,-0.041016
2635,-0.078125,-1.052734,-0.03125
2636,-0.083984,-1.035156,-0.023438
2637,-0.087891,-1.027344,-0.025391
2638,-0.09375,-1.035156,-0.03125
2639,-0.095703,-1.037109,-0.021484
2640,-0.089844,-1.042969,-0.017578
2641,-0.085938,-1.060547,-0.037109
2642,-0.085938,-1.070313,-0.042969
2643,-0.085938,-1.064453,-0.044922
2644,-0.105469,-1.058594,-0.035156
2645,-0.115234,-1.064453,-0.03125
2646,-0.109375,-1.056641,-0.033203
2647,-0.107422,-1.041016,-0.025391
2648,-0.097656,-1.042969,-0.027344
2649,-0.095703,-1.039063,-0.035156
2650,-0.091797,-1.058594,-0.027344
2651,-0.09375,-1.037109,0.007813
2652,-0.142578,-0.994141,0.023438
2653,-0.179688,-1.015625,0.023438
2654,-0.167969,-1.003906,0.029297
2655,-0.144531,-0.998047,0.019531
2656,-0.095703,-1.03125,0.011719
2657,-0.035156,-1.060547,-0.003906
2658,-0.023438,-1.068359,-0.033203
2659,-0.076172,-1.054688,-0.052734
2660,-0.113281,-1.066406,-0.0625
2661,-0.085938,-1.060547,-0.048828
2662,-0.064453,-1.039063,-0.013672
2663,-0.085938,-1.060547,-0.017578
2664,-0.101563,-1.029297,-0.011719
2665,-0.099609,-1.0,-0.001953
2666,-0.099609,-1.021484,-0.007813
2667,-0.091797,-1.03125,-0.003906
2668,-0.083984,-1.033203,-0.013672
2669,-0.076172,-1.03125,-0.009766
2670,-0.074219,-1.041016,-0.007813
2671,-0.085938,-1.011719,-0.013672
2672,-0.009766,-0.953125,-0.121094
2673,0.212891,-0.982422,-0.316406
2674,0.166016,-1.111328,-0.240234
2675,-0.650391,-1.119141,0.3125
2676,-1.332031,-1.078125,0.84375
2677,-1.070313,-0.988281,1.697266
2678,0.457031,0.117188,5.023438
2679,0.669922,0.806641,-0.636719
2680,-2.095703,-0.804688,-9.707032
2681,-3.179688,-1.789063,-18.464845
2682,-0.392578,-0.640625,-22.207032
2683,2.470703,-1.126953,-12.230469
2684,1.677734,-1.248047,2.763672
2685,2.078125,-0.023438,14.517579
2686,2.255859,-0.507813,13.712891
2687,1.142578,-1.6875,3.574219
2688,0.197266,-1.533203,-9.28125
2689,-1.574219,-1.099609,-17.019532
2690,-2.523438,-1.517578,-15.892579
2691,-2.56836,-1.261719,-6.470703
2692,-2.253906,-0.921875,6.302735
2693,-1.791016,-0.697266,15.060548
2694,-0.488281,-0.544922,14.582032
2695,0.439453,-0.835938,6.027344
2696,1.304688,-1.3125,-5.513672
2697,1.748047,-1.392578,-13.720704
2698,2.140625,-1.3125,-14.931641
2699,2.082031,-1.173828,-9.517579
2700,1.433594,-0.857422,-1.007813
2701,1.472656,-0.794922,5.955078
2702,1.373047,-0.759766,8.677735
2703,0.880859,-0.701172,6.371094
2704,0.855469,-0.972656,1.142578
2705,0.652344,-1.1875,-3.677735
2706,0.203125,-1.179688,-5.75
2707,-0.130859,-1.175781,-4.84961
2708,-0.328125,-1.132813,-1.589844
2709,-0.378906,-1.060547,2.148438
